"Original_station_cast","Location_Station_Number","Location","Station_Number","Depth","Salinity","Temperature","Pressure","Density","Conductivity","Oxygen","Turbidity","Chlorophyll","Max_Depth","Station"
"PE486_S04C02","PE486_2","PE486","2",15.595,34.4942,6.321,15.736,1027.05724378851,34.215758,317.217,4.1494,0.9788,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",15.951,34.4946,6.3143,16.096,1027.06008406375,34.2103,317.213,4.153,0.9334,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",16.325,34.4953,6.3081,16.473,1027.06317205937,34.20548,317.289,4.1341,0.9835,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",16.691,34.4957,6.3013,16.843,1027.06607056077,34.199824,316.821,4.1635,1.0409,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",17.057,34.4961,6.2982,17.212,1027.06848274301,34.19755,315.279,4.1492,1.0224,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",17.453,34.4962,6.2934,17.612,1027.07102331045,34.193509,315.181,4.1538,0.8838,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",17.905,34.4958,6.2897,18.067,1027.07328151212,34.189874,314.602,4.1747,0.7878,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",18.335,34.4955,6.2871,18.502,1027.07538308681,34.187583,314.028,4.161,0.9583,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",18.699,34.4955,6.2825,18.869,1027.07766727186,34.183568,314.118,4.2592,1.0186,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",19.075,34.4955,6.283,19.249,1027.07934822914,34.18414,313.165,4.2299,1.1147,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",19.438,34.4956,6.2822,19.615,1027.08121220137,34.183674,313.241,4.2033,0.9823,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",19.749,34.4956,6.2812,19.929,1027.08278487622,34.182949,313.374,4.2133,0.8653,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",20.088,34.4954,6.2798,20.271,1027.08438143994,34.181676,312.591,4.2027,1.0677,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",20.535,34.4956,6.2749,20.722,1027.08724712127,34.177504,312.869,4.2449,1.5162,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",20.999,34.4956,6.2738,21.19,1027.08954032457,34.176774,312.649,4.2416,1.4722,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",21.391,34.4952,6.2723,21.586,1027.09124118611,34.175224,311.868,4.2266,1.3915,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",21.754,34.4949,6.2673,21.952,1027.09333720591,34.170628,311.591,4.2621,1.3332,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",22.123,34.4946,6.2598,22.324,1027.09578511997,34.163777,311.837,4.2642,1.4212,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",22.458,34.4943,6.2569,22.663,1027.09748403225,34.16102,311.7,4.2181,1.2642,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",22.757,34.4946,6.2556,22.964,1027.0992709229,34.160218,310.921,4.2364,1.132,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",23.077,34.4944,6.2518,23.288,1027.1010959736,34.156814,310.55,4.266,1.0987,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",23.5,34.4948,6.2444,23.714,1027.10432672461,34.150646,310.251,4.2975,1.1026,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",24.01,34.4944,6.2407,24.229,1027.10685937448,34.147206,310.466,4.2513,1.3576,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",24.5,34.495,6.2371,24.723,1027.11006627773,34.14468,309.619,4.2863,1.13,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",24.875,34.495,6.2336,25.102,1027.11226141519,34.141636,308.751,4.3572,0.9896,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",25.151,34.4964,6.2319,25.38,1027.1148564879,34.141464,308.829,4.3379,1.265,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",25.459,34.4998,6.2274,25.691,1027.11953356429,34.140556,308.406,4.6015,1.2538,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",25.884,34.5033,6.2228,26.12,1027.12484412054,34.139667,307.498,4.4553,1.1685,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",26.351,34.5053,6.2209,26.591,1027.12882221752,34.13995,306.947,4.4486,1.1921,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",26.761,34.5061,6.2202,27.005,1027.13144237095,34.140237,306.279,4.4811,1.2324,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",27.105,34.5064,6.2201,27.352,1027.1332850126,34.1406,304.486,4.5249,1.3229,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",27.398,34.5063,6.2206,27.648,1027.13450204384,34.141117,304.776,4.5306,1.419,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",27.733,34.506,6.2205,27.986,1027.13583300748,34.140894,304.193,4.514,1.3776,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",28.118,34.506,6.2201,28.375,1027.1376723204,34.14066,304.203,4.5116,1.6235,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",28.538,34.5059,6.2192,28.798,1027.13965424333,34.140029,303.829,4.5242,2.4284,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",28.98,34.5064,6.2193,29.244,1027.14208259266,34.140761,304.143,4.5505,2.124,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",29.4,34.5066,6.2196,29.668,1027.14414876887,34.141372,303.875,4.5682,1.8497,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",29.809,34.5068,6.2201,30.081,1027.14613845759,34.142198,302.975,4.5667,1.6119,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",30.184,34.5074,6.2201,30.459,1027.14834561278,34.14298,303.9,4.5166,1.6735,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",30.509,34.5073,6.2203,30.788,1027.14975302016,34.1431,302.71,4.5075,1.3991,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",30.853,34.5065,6.2205,31.134,1027.15068986513,34.142782,302.93,4.498,1.4039,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",31.233,34.5077,6.2204,31.518,1027.1534077795,34.14397,303.317,4.5472,1.4255,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",31.642,34.5085,6.2203,31.93,1027.15594080801,34.144817,302.685,4.5906,1.3718,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",32.065,34.5089,6.2206,32.358,1027.15818195603,34.145579,302.649,4.5995,1.413,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",32.468,34.5097,6.2206,32.765,1027.16067900069,34.146437,302.381,4.6114,1.2642,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",32.856,34.5105,6.2215,33.156,1027.1629858005,34.148214,302.181,4.6254,1.2976,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",33.218,34.5103,6.2212,33.521,1027.16454495063,34.147887,302.032,4.5876,1.2938,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",33.575,34.5096,6.2206,33.882,1027.16573273296,34.146889,302.376,4.6141,1.4243,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",33.932,34.5094,6.2208,34.241,1027.16719945438,34.14703,301.775,4.6916,1.5653,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",34.294,34.5102,6.2213,34.608,1027.16944777151,34.148377,302.248,4.6791,1.5599,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",34.662,34.5109,6.2216,34.979,1027.17166200297,34.149486,302.226,4.6122,3.1469,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",35.041,34.5113,6.2219,35.361,1027.17369161706,34.15027,301.714,4.6051,2.9356,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",35.437,34.511,6.2219,35.76,1027.17528960431,34.150172,301.532,4.6106,1.9365,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",35.871,34.5115,6.2223,36.199,1027.17764644288,34.151142,301.42,4.6446,1.6548,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",36.316,34.5116,6.2224,36.647,1027.17977002909,34.151631,301.793,4.6673,1.5746,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",36.719,34.5115,6.2224,37.055,1027.18156605753,34.151687,301.76,4.7482,1.541,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",37.103,34.5118,6.2225,37.442,1027.18356611131,34.152112,301.118,4.7691,1.581,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",37.439,34.5132,6.2237,37.781,1027.18606494219,34.154733,300.978,4.7063,1.7297,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",37.733,34.5148,6.2248,38.078,1027.18854049552,34.157261,301.41,4.7146,1.5529,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",38.036,34.5151,6.225,38.383,1027.19015078081,34.157826,301.395,4.7761,1.2108,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",38.395,34.515,6.225,38.747,1027.19174457194,34.157853,301.385,4.7708,1.4598,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",38.803,34.5149,6.2251,39.158,1027.19354127033,34.158105,300.136,4.7595,1.5089,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",39.223,34.5151,6.225,39.581,1027.19565416938,34.158326,301.027,4.7342,1.9242,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",39.629,34.5153,6.2253,39.992,1027.19765996425,34.158946,300.383,4.8095,1.8177,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",40.022,34.5157,6.2255,40.388,1027.19976656252,34.159691,300.862,4.8478,2.3086,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",40.449,34.5159,6.2258,40.818,1027.20185958485,34.160317,300.81,4.8167,2.0792,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",40.858,34.516,6.2259,41.232,1027.20382670157,34.160705,300.259,4.7843,2.2482,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",41.132,34.5161,6.226,41.509,1027.2051644864,34.16105,300.702,4.7586,1.9719,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",41.112,34.5159,6.2262,41.488,1027.20488529128,34.16103,300.101,4.7325,1.6025,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",41.092,34.5158,6.2262,41.468,1027.20471505081,34.160925,300.5,4.6846,1.579,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",41.148,34.5159,6.2262,41.525,1027.20505525144,34.161019,299.953,4.7667,1.8959,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",41.269,34.516,6.226,41.647,1027.20572002132,34.160982,300.309,4.8352,1.8473,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",41.449,34.5162,6.2262,41.828,1027.20668219134,34.161384,300.314,4.7771,1.6997,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",41.608,34.5161,6.2265,41.989,1027.20730437987,34.161719,300.318,4.7692,1.6459,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",41.618,34.516,6.2266,41.999,1027.20725894764,34.161738,299.711,4.8649,1.251,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",41.522,34.5159,6.2265,41.903,1027.20675260276,34.161467,300.624,4.8287,1.3758,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",41.43,34.5157,6.2264,41.809,1027.20617707337,34.161169,299.656,4.8233,1.8265,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",41.402,34.5155,6.2263,41.781,1027.20590471268,34.160859,300.089,4.7568,2.1306,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",41.503,34.5156,6.2263,41.883,1027.20645161785,34.161016,300.076,4.7178,2.0815,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",41.67,34.5158,6.2263,42.051,1027.20738005999,34.161273,300.124,4.7499,1.8714,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",41.759,34.5161,6.2265,42.141,1027.20800258448,34.161772,300.666,4.7935,1.5807,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",41.793,34.5163,6.2265,42.175,1027.2083155003,34.16192,299.702,4.7905,1.5904,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",41.916,34.5164,6.2271,42.3,1027.20889005817,34.162685,300.16,4.7788,1.3859,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",42.313,34.5165,6.2267,42.701,1027.21086237423,34.162525,300.186,4.8346,1.4751,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",42.745,34.5166,6.2267,43.136,1027.2129388524,34.162851,300.07,4.9226,1.4866,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",42.943,34.5166,6.2268,43.336,1027.21384451583,34.163039,299.528,4.9003,1.7572,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",43.146,34.5167,6.227,43.541,1027.21483850694,34.163386,299.976,4.7806,2.0303,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",43.548,34.5173,6.2277,43.946,1027.2170779615,34.164732,299.985,4.7793,1.8696,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",43.973,34.5173,6.2279,44.375,1027.21902243301,34.165071,299.467,4.9212,1.8002,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",44.42,34.5175,6.228,44.827,1027.22124226263,34.165618,299.85,5.0926,2.3867,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",44.797,34.5175,6.2281,45.207,1027.22297463313,34.165898,299.847,5.0011,2.3366,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",45.142,34.5174,6.2282,45.555,1027.22448164341,34.16603,299.844,5.0163,2.0834,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",45.571,34.5172,6.2281,45.988,1027.22632669765,34.165967,299.337,5.1063,2.0733,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",45.859,34.5174,6.2281,46.28,1027.22782458039,34.166233,300.314,5.0149,2.0546,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",46.126,34.5172,6.2279,46.548,1027.22892478219,34.166022,299.769,5.0131,1.9507,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",46.449,34.5167,6.2276,46.875,1027.23007387688,34.165461,299.834,5.3073,1.6127,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",46.857,34.517,6.2276,47.286,1027.2321966551,34.16586,299.859,5.2242,1.4724,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",47.286,34.5173,6.228,47.719,1027.23436840374,34.16679,299.888,5.0587,1.3985,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",47.687,34.5179,6.2287,48.124,1027.23660756918,34.168062,299.947,5.0272,1.3722,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",48.063,34.5178,6.2288,48.504,1027.23826143041,34.168193,299.953,5.0083,1.5481,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",48.356,34.5174,6.2286,48.799,1027.23932885812,34.16785,299.908,5.0323,1.5956,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",48.4,34.5175,6.2286,48.843,1027.23960930007,34.167937,299.344,4.9697,1.9791,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",48.395,34.5173,6.2286,48.838,1027.2394296098,34.167802,299.794,4.9093,1.7238,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",48.385,34.5173,6.2288,48.828,1027.23935764909,34.167922,299.776,4.9355,1.9668,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",48.405,34.5174,6.2287,48.848,1027.23954088322,34.16796,299.769,4.8541,1.8451,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",48.405,34.5173,6.2287,48.849,1027.23946711254,34.16787,299.769,4.8578,1.5803,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",48.399,34.5176,6.2285,48.843,1027.23970068031,34.16798,299.745,5.0627,1.6491,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",48.391,34.5177,6.2287,48.834,1027.23971167571,34.168156,299.727,4.8664,1.9792,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",48.386,34.5178,6.2288,48.83,1027.23975865126,34.168455,299.659,4.8815,2.1295,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",48.373,34.5177,6.2289,48.817,1027.23960756583,34.168338,299.741,4.8783,1.8019,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",48.348,34.5176,6.2288,48.792,1027.23942740236,34.168197,299.766,4.896,1.8397,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",48.381,34.5177,6.2287,48.824,1027.23966574882,34.16822,299.759,5.2981,1.7428,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",48.403,34.5176,6.2287,48.847,1027.23969301727,34.168071,299.236,5.1113,1.6319,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",48.393,34.5173,6.2288,48.837,1027.23939898329,34.167919,299.652,4.8397,1.3691,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",48.385,34.5174,6.2286,48.829,1027.23946663897,34.167907,300.145,4.8789,1.272,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",48.382,34.5176,6.2288,48.825,1027.2395789611,34.168285,299.759,4.9603,1.7258,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",48.371,34.5175,6.2288,48.814,1027.23945007817,34.16818,299.759,4.9473,1.7631,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",48.319,34.5174,6.2289,48.762,1027.23911987785,34.168127,299.757,4.9976,1.574,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",48.327,34.5173,6.2288,48.771,1027.23909586562,34.167979,299.182,5.2204,1.9992,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",48.387,34.5175,6.2287,48.831,1027.23954117087,34.168081,299.644,4.8707,1.9197,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",48.393,34.5176,6.2287,48.837,1027.23964709039,34.168138,299.57,4.9208,1.4359,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",48.384,34.5175,6.2288,48.827,1027.23950978312,34.168083,299.561,5.0387,1.2847,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",48.376,34.5175,6.2288,48.819,1027.23947304161,34.168138,299.051,4.9495,1.4179,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",48.37,34.5175,6.2287,48.814,1027.23946309513,34.168061,300.044,5.1074,1.5409,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",48.333,34.5174,6.2287,48.776,1027.23921020934,34.167972,298.984,5.0835,2.2841,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",48.256,34.5173,6.2289,48.698,1027.23874758185,34.168008,299.439,4.8284,2.3611,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",48.243,34.5172,6.2288,48.685,1027.23862252997,34.167754,299.465,4.8028,1.843,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",48.283,34.5169,6.2288,48.725,1027.23857114777,34.167593,299.942,4.8614,1.804,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",48.327,34.5176,6.2287,48.77,1027.23933938003,34.168066,299.518,4.8849,1.6616,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",48.279,34.5173,6.2287,48.722,1027.23888384011,34.167885,299.558,4.9315,1.5657,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",48.17,34.5172,6.2288,48.612,1027.23828726223,34.167799,299.52,4.9521,1.9775,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",48.13,34.5174,6.2288,48.571,1027.23825568806,34.167989,299.534,4.9968,1.8421,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",48.164,34.5174,6.2287,48.606,1027.23842944945,34.167827,299.529,5.0115,1.5144,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",48.191,34.5169,6.2286,48.633,1027.23817465122,34.167336,299.556,4.8828,1.3799,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",48.154,34.5172,6.2286,48.595,1027.23823521867,34.167641,299.563,4.8464,1.3742,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",48.074,34.5175,6.2287,48.514,1027.23808528297,34.167872,299.592,4.8784,1.581,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",48.084,34.5175,6.2287,48.525,1027.23813580291,34.167909,299.551,4.89,1.4536,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",48.203,34.5176,6.2287,48.645,1027.23876529229,34.167985,299.555,4.9084,1.6387,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",48.248,34.5175,6.2287,48.69,1027.23889360056,34.167994,299.566,5.0332,1.4819,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",48.208,34.5175,6.2287,48.65,1027.2387098923,34.168,299.564,4.8967,1.8225,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",48.131,34.4984,6.2288,48.572,1027.22337122355,34.150955,299.598,4.8624,1.7644,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",48.063,34.5174,6.2288,48.504,1027.23794797592,34.167915,298.974,4.8862,1.7326,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",48.025,34.5174,6.2288,48.465,1027.23776885968,34.167919,299.924,4.9884,1.8887,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",47.889,34.5177,6.2288,48.328,1027.23737474655,34.168151,299.484,5.1226,1.5992,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",47.805,34.5176,6.2289,48.244,1027.23689757669,34.16806,298.864,4.9527,1.5167,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",47.902,34.5176,6.229,48.341,1027.23733005639,34.168192,299.342,5.0507,1.4361,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",47.989,34.5176,6.229,48.429,1027.23773421643,34.16823,299.362,5.0753,2.0825,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",47.92,34.5174,6.2291,48.359,1027.23724298204,34.168118,299.351,5.0275,1.9732,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",47.75,34.5175,6.2292,48.188,1027.23652297171,34.168283,299.343,5.0562,1.8258,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",47.659,34.5175,6.2294,48.096,1027.23607440723,34.168442,299.338,5.1838,2.0212,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",47.705,34.5175,6.2293,48.143,1027.23630328227,34.168284,299.357,5.4174,1.7588,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",47.772,34.5173,6.2292,48.21,1027.23646728456,34.168096,299.936,4.877,1.9486,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",47.815,34.5175,6.229,48.253,1027.23684753179,34.168017,299.531,4.8424,2.55,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",47.829,34.5178,6.2289,48.267,1027.23715993737,34.168222,299.54,4.863,2.338,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",47.839,34.5175,6.229,48.278,1027.23696235031,34.168087,299.015,4.8814,2.0913,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",47.841,34.5174,6.229,48.28,1027.23689317204,34.167991,299.965,4.8811,2.0911,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",47.791,34.5176,6.229,48.229,1027.23681566974,34.168093,298.855,4.8926,1.9554,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",47.721,34.5177,6.2289,48.158,1027.23658096415,34.168079,298.711,4.8978,2.2824,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",47.72,34.5176,6.2286,48.158,1027.2365416464,34.167698,299.731,4.8985,1.6217,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",47.732,34.5174,6.2286,48.169,1027.23643543886,34.167497,299.332,4.8122,1.7427,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",47.766,34.5174,6.2283,48.204,1027.23663523073,34.167322,299.335,4.7583,1.8582,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",47.843,34.5171,6.2282,48.282,1027.23677138926,34.167019,299.356,4.9184,2.3138,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",47.836,34.5171,6.2284,48.275,1027.23671320989,34.167172,299.354,4.9704,2.5786,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",47.689,34.5172,6.2285,48.126,1027.23609423702,34.167328,299.873,4.8761,1.9958,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",47.578,34.5173,6.2285,48.014,1027.23565821025,34.167348,299.443,4.8121,1.7174,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",47.661,34.5173,6.2283,48.098,1027.23607003295,34.167114,298.89,4.819,1.4703,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",47.861,34.5174,6.2283,48.3,1027.23707613571,34.167338,299.381,4.8574,1.6981,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",47.978,34.5171,6.228,48.418,1027.23742203424,34.166855,299.938,4.8297,1.7286,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",47.915,34.5171,6.2281,48.355,1027.23711967566,34.166876,299.502,4.8019,1.9551,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",47.791,34.517,6.228,48.228,1027.23647104525,34.16671,299.556,4.7313,2.1771,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",47.71,34.5168,6.228,48.147,1027.23594230201,34.166492,299.553,4.7682,2.4137,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",47.652,34.5171,6.2284,48.088,1027.23585436237,34.167143,299.497,4.8226,1.9429,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",47.581,34.5171,6.2287,48.017,1027.23548923096,34.167392,299.525,4.8224,1.8204,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",47.585,34.5172,6.2288,48.021,1027.23557295118,34.167504,299.558,4.8223,1.4841,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",47.744,34.517,6.2283,48.182,1027.23622073379,34.166973,300.127,4.865,1.3195,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",47.766,34.5166,6.2279,48.204,1027.23606037664,34.16624,299.69,4.8186,1.4314,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",47.65,34.517,6.2281,48.087,1027.23581044894,34.166746,299.749,4.785,1.6094,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",47.307,34.5168,6.2289,47.74,1027.23395590664,34.167085,299.697,4.7983,1.7255,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",46.84,34.5169,6.2293,47.27,1027.23182358897,34.167284,299.06,4.8228,1.6884,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",46.366,34.5171,6.2288,46.791,1027.22984539726,34.166923,299.494,4.8309,1.9324,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",46.06,34.5172,6.2284,46.482,1027.22855659519,34.16647,298.869,4.8121,2.2052,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",46.129,34.517,6.2282,46.552,1027.22874739168,34.166072,299.299,4.812,1.737,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",46.224,34.5172,6.2282,46.648,1027.22934504411,34.166328,299.278,4.8716,1.9015,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",46.154,34.5171,6.228,46.577,1027.22896660173,34.166006,299.293,4.8921,1.9847,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",46.084,34.5169,6.228,46.506,1027.22848377164,34.165873,299.923,4.8946,1.6857,48.405,"9"
"PE486_S04C02","PE486_2","PE486","2",46.056,34.5169,6.2281,46.478,1027.22834215871,34.165823,300.047,5.2547,1.7074,48.405,"9"
