"Original_station_cast","Location_Station_Number","Location","Station_Number","Depth","Salinity","Temperature","Pressure","Density","Conductivity","Oxygen","Turbidity","Chlorophyll","Max_Depth","Station"
"64PE477_S17C01","PE477_7","PE477",7,22.528,34.7784,16.0738,22.734,1025.53844650801,43.738751,238.996,0.4473,0.2526,43.764,7
"64PE477_S17C01","PE477_7","PE477",7,22.717,34.7784,16.0725,22.925,1025.53958189343,43.737615,239.014,0.4478,0.2463,43.764,7
"64PE477_S17C01","PE477_7","PE477",7,22.909,34.7785,16.0749,23.118,1025.53995482603,43.740259,239.008,0.4414,0.2512,43.764,7
"64PE477_S17C01","PE477_7","PE477",7,23.04,34.7787,16.0773,23.25,1025.54013602274,43.742823,239.026,0.4395,0.2492,43.764,7
"64PE477_S17C01","PE477_7","PE477",7,23.166,34.7788,16.0775,23.378,1025.54072752664,43.743201,239.002,0.4417,0.2565,43.764,7
"64PE477_S17C01","PE477_7","PE477",7,23.424,34.7787,16.0778,23.638,1025.54172330851,43.743451,239.635,0.4346,0.2557,43.764,7
"64PE477_S17C01","PE477_7","PE477",7,23.773,34.7787,16.0775,23.991,1025.54334026689,43.743361,239.325,0.4459,0.245,43.764,7
"64PE477_S17C01","PE477_7","PE477",7,24.091,34.7787,16.0774,24.311,1025.54476667799,43.743382,239.362,0.4382,0.253,43.764,7
"64PE477_S17C01","PE477_7","PE477",7,24.337,34.7786,16.0774,24.56,1025.54578289163,43.74346,239.342,0.4449,0.2595,43.764,7
"64PE477_S17C01","PE477_7","PE477",7,24.541,34.7786,16.0777,24.766,1025.54661768639,43.743725,238.978,0.4394,0.2467,43.764,7
"64PE477_S17C01","PE477_7","PE477",7,24.779,34.7786,16.0772,25.006,1025.54778481141,43.74346,239.568,0.4403,0.2311,43.764,7
"64PE477_S17C01","PE477_7","PE477",7,25.08,34.7786,16.0767,25.309,1025.54922824287,43.743057,239.382,0.4389,0.2244,43.764,7
"64PE477_S17C01","PE477_7","PE477",7,25.368,34.7787,16.0768,25.6,1025.55055751042,43.743398,239.39,0.4411,0.2287,43.764,7
"64PE477_S17C01","PE477_7","PE477",7,25.587,34.7786,16.0761,25.821,1025.55161121139,43.742693,239.393,0.4431,0.2242,43.764,7
"64PE477_S17C01","PE477_7","PE477",7,25.781,34.7785,16.075,26.017,1025.55264687025,43.741647,239.134,0.4418,0.2268,43.764,7
"64PE477_S17C01","PE477_7","PE477",7,25.956,34.7786,16.0761,26.193,1025.55324273397,43.742892,239.648,0.4418,0.2297,43.764,7
"64PE477_S17C01","PE477_7","PE477",7,26.134,34.7786,16.0755,26.373,1025.55416959352,43.742399,239.433,0.4411,0.2377,43.764,7
"64PE477_S17C01","PE477_7","PE477",7,26.391,34.7783,16.0748,26.632,1025.55523817329,43.741464,239.147,0.4394,0.2457,43.764,7
"64PE477_S17C01","PE477_7","PE477",7,26.647,34.7784,16.0755,26.891,1025.55628964856,43.742372,238.966,0.4394,0.2398,43.764,7
"64PE477_S17C01","PE477_7","PE477",7,26.788,34.7785,16.0749,27.033,1025.55712572911,43.741837,239.125,0.4391,0.2369,43.764,7
"64PE477_S17C01","PE477_7","PE477",7,26.934,34.7785,16.0749,27.181,1025.55777481682,43.741915,239.09,0.437,0.2451,43.764,7
"64PE477_S17C01","PE477_7","PE477",7,27.216,34.7785,16.0749,27.465,1025.55902035748,43.742099,239.125,0.437,0.2418,43.764,7
"64PE477_S17C01","PE477_7","PE477",7,27.575,34.7785,16.0753,27.828,1025.56052073774,43.742635,239.147,0.437,0.2294,43.764,7
"64PE477_S17C01","PE477_7","PE477",7,27.835,34.7732,16.0761,28.09,1025.55746467396,43.73763,239.158,0.437,0.2288,43.764,7
"64PE477_S17C01","PE477_7","PE477",7,28.008,34.7786,16.0767,28.265,1025.56219244991,43.74432,239.509,0.437,0.2346,43.764,7
"64PE477_S17C01","PE477_7","PE477",7,28.276,34.7785,16.076,28.535,1025.56346102099,43.74363,239.31,0.4389,0.231,43.764,7
"64PE477_S17C01","PE477_7","PE477",7,28.624,34.7783,16.0747,28.886,1025.56514637334,43.742377,239.049,0.4394,0.2347,43.764,7
"64PE477_S17C01","PE477_7","PE477",7,28.891,34.7783,16.0729,29.156,1025.56674277994,43.74065,239.35,0.4378,0.2412,43.764,7
"64PE477_S17C01","PE477_7","PE477",7,29.106,34.7786,16.0743,29.373,1025.56760140776,43.74241,239.198,0.4399,0.2323,43.764,7
"64PE477_S17C01","PE477_7","PE477",7,29.305,34.7784,16.0763,29.574,1025.56787296366,43.744419,239.465,0.4393,0.2336,43.764,7
"64PE477_S17C01","PE477_7","PE477",7,29.386,34.7786,16.0764,29.655,1025.56835704222,43.744752,238.951,0.4381,0.2415,43.764,7
"64PE477_S17C01","PE477_7","PE477",7,29.456,34.7786,16.0759,29.726,1025.56878295539,43.744231,239.2,0.4354,0.2459,43.764,7
"64PE477_S17C01","PE477_7","PE477",7,29.775,34.7787,16.0784,30.048,1025.56969817932,43.746934,239.495,0.4313,0.2487,43.764,7
"64PE477_S17C01","PE477_7","PE477",7,30.161,34.7785,16.0768,30.437,1025.57161890874,43.745365,239.376,0.4352,0.2427,43.764,7
"64PE477_S17C01","PE477_7","PE477",7,30.317,34.7787,16.0777,30.595,1025.57225735328,43.746496,239.726,0.436,0.2387,43.764,7
"64PE477_S17C01","PE477_7","PE477",7,30.359,34.7779,16.0746,30.637,1025.57254471524,43.742677,239.526,0.4325,0.242,43.764,7
"64PE477_S17C01","PE477_7","PE477",7,30.629,34.7777,16.0665,30.909,1025.57544116952,43.734464,239.601,0.4353,0.2388,43.764,7
"64PE477_S17C01","PE477_7","PE477",7,31.101,34.7775,16.0595,31.386,1025.57898428702,43.727552,239.008,0.4447,0.2467,43.764,7
"64PE477_S17C01","PE477_7","PE477",7,31.427,34.7773,16.0574,31.715,1025.58075619773,43.725429,238.42,0.4612,0.2632,43.764,7
"64PE477_S17C01","PE477_7","PE477",7,31.545,34.7774,16.0574,31.834,1025.58135396865,43.725521,238.219,0.4427,0.2723,43.764,7
"64PE477_S17C01","PE477_7","PE477",7,31.705,34.7773,16.0573,31.996,1025.58201144252,43.72542,238.164,0.4418,0.2678,43.764,7
"64PE477_S17C01","PE477_7","PE477",7,32.107,34.7773,16.0567,32.401,1025.58392496935,43.725075,238.166,0.4439,0.2615,43.764,7
"64PE477_S17C01","PE477_7","PE477",7,32.447,34.7773,16.0565,32.745,1025.58547938332,43.725015,237.913,0.4443,0.266,43.764,7
"64PE477_S17C01","PE477_7","PE477",7,32.543,34.7773,16.0569,32.841,1025.58580880411,43.725383,237.496,0.4443,0.2633,43.764,7
"64PE477_S17C01","PE477_7","PE477",7,32.518,34.7774,16.0569,32.816,1025.58577505175,43.725478,237.469,0.4443,0.2724,43.764,7
"64PE477_S17C01","PE477_7","PE477",7,32.727,34.7772,16.0567,33.027,1025.58659441433,43.725189,237.569,0.4401,0.2801,43.764,7
"64PE477_S17C01","PE477_7","PE477",7,33.052,34.7772,16.056,33.355,1025.58819312969,43.724675,237.357,0.4444,0.2882,43.764,7
"64PE477_S17C01","PE477_7","PE477",7,33.229,34.7773,16.0551,33.534,1025.58926008494,43.723886,237.513,0.4495,0.272,43.764,7
"64PE477_S17C01","PE477_7","PE477",7,33.358,34.7772,16.0549,33.664,1025.58980010271,43.723599,237.829,0.4467,0.2797,43.764,7
"64PE477_S17C01","PE477_7","PE477",7,33.663,34.7772,16.0541,33.972,1025.59133399269,43.723032,238.028,0.4467,0.2933,43.764,7
"64PE477_S17C01","PE477_7","PE477",7,34.108,34.7773,16.0533,34.421,1025.5935621042,43.72253,237.972,0.4479,0.2766,43.764,7
"64PE477_S17C01","PE477_7","PE477",7,34.476,34.7773,16.0521,34.792,1025.59546384446,43.721579,237.545,0.4498,0.2635,43.764,7
"64PE477_S17C01","PE477_7","PE477",7,34.676,34.7772,16.0518,34.994,1025.59634249602,43.721324,237.38,0.4421,0.2555,43.764,7
"64PE477_S17C01","PE477_7","PE477",7,34.834,34.7773,16.0513,35.154,1025.59723452161,43.720968,237.632,0.4438,0.2726,43.764,7
"64PE477_S17C01","PE477_7","PE477",7,35.041,34.7773,16.0508,35.362,1025.59826115786,43.720521,237.595,0.4371,0.2815,43.764,7
"64PE477_S17C01","PE477_7","PE477",7,35.239,34.7772,16.0485,35.562,1025.59958893756,43.71819,237.605,0.4466,0.2779,43.764,7
"64PE477_S17C01","PE477_7","PE477",7,35.413,34.7749,16.0299,35.738,1025.60287216582,43.697371,237.706,0.4467,0.266,43.764,7
"64PE477_S17C01","PE477_7","PE477",7,35.543,34.7773,16.0285,35.869,1025.60558831451,43.698827,237.076,0.4424,0.2615,43.764,7
"64PE477_S17C01","PE477_7","PE477",7,35.682,34.7775,16.0259,36.009,1025.60694886711,43.696522,237.132,0.4379,0.2499,43.764,7
"64PE477_S17C01","PE477_7","PE477",7,35.962,34.7762,15.9893,36.292,1025.6155696792,43.659137,237.163,0.4388,0.2315,43.764,7
"64PE477_S17C01","PE477_7","PE477",7,36.318,34.7781,15.9425,36.651,1025.62926708726,43.615388,236.927,0.4459,0.2097,43.764,7
"64PE477_S17C01","PE477_7","PE477",7,36.533,34.7683,15.8193,36.868,1025.65079962186,43.483387,236.532,0.4402,0.1878,43.764,7
"64PE477_S17C01","PE477_7","PE477",7,36.682,34.7854,15.2488,37.019,1025.79242186321,42.942436,233.808,0.4412,0.1775,43.764,7
"64PE477_S17C01","PE477_7","PE477",7,36.981,34.7795,14.2627,37.32,1026.00339856577,41.973305,230.933,0.4538,0.1828,43.764,7
"64PE477_S17C01","PE477_7","PE477",7,37.337,34.8132,12.3331,37.679,1026.42344832785,40.143906,217.595,0.5477,0.1802,43.764,7
"64PE477_S17C01","PE477_7","PE477",7,37.582,34.8255,12.092,37.927,1026.48056483719,39.925345,195.502,0.8021,0.1885,43.764,7
"64PE477_S17C01","PE477_7","PE477",7,37.736,34.8087,12.0548,38.083,1026.47548736362,39.872469,183.06,1.056,0.1914,43.764,7
"64PE477_S17C01","PE477_7","PE477",7,37.902,34.8112,12.0418,38.25,1026.48064299687,39.862647,180.278,1.0752,0.1958,43.764,7
"64PE477_S17C01","PE477_7","PE477",7,38.166,34.8023,12.0173,38.516,1026.4796785475,39.830237,178.558,1.0804,0.177,43.764,7
"64PE477_S17C01","PE477_7","PE477",7,38.467,34.8001,12.017,38.821,1026.47940616544,39.827855,176.711,1.1232,0.147,43.764,7
"64PE477_S17C01","PE477_7","PE477",7,38.679,34.7963,12.0086,39.034,1026.47904216567,39.815919,175.056,1.1254,0.1245,43.764,7
"64PE477_S17C01","PE477_7","PE477",7,38.824,34.794,11.9993,39.18,1026.47970307158,39.804807,173.38,1.1868,0.1143,43.764,7
"64PE477_S17C01","PE477_7","PE477",7,39.026,34.7921,11.987,39.384,1026.48150203316,39.791125,172.411,1.2196,0.1125,43.764,7
"64PE477_S17C01","PE477_7","PE477",7,39.377,34.7903,11.984,39.739,1026.48227550241,39.786584,170.791,1.2336,0.1182,43.764,7
"64PE477_S17C01","PE477_7","PE477",7,39.744,34.7889,11.9824,40.109,1026.48315604125,39.783778,170.495,1.2385,0.1082,43.764,7
"64PE477_S17C01","PE477_7","PE477",7,39.887,34.7876,11.9853,40.254,1026.48225048248,39.785357,169.252,1.209,0.0978,43.764,7
"64PE477_S17C01","PE477_7","PE477",7,39.895,34.787,11.988,40.261,1026.48130518608,39.787301,168.932,1.1994,0.1035,43.764,7
"64PE477_S17C01","PE477_7","PE477",7,40.1,34.7871,11.9989,40.468,1026.48022411533,39.79786,168.39,1.2312,0.1017,43.764,7
"64PE477_S17C01","PE477_7","PE477",7,40.551,34.7844,11.9822,40.924,1026.48337272699,39.779335,167.799,1.2191,0.1041,43.764,7
"64PE477_S17C01","PE477_7","PE477",7,40.901,34.7835,11.9802,41.277,1026.48463797925,39.776683,166.722,1.2437,0.1066,43.764,7
"64PE477_S17C01","PE477_7","PE477",7,41.061,34.7827,11.9811,41.438,1026.48456983652,39.776805,166.789,1.2843,0.105,43.764,7
"64PE477_S17C01","PE477_7","PE477",7,41.211,34.782,11.9808,41.59,1026.48476740967,39.775832,166.628,1.3028,0.106,43.764,7
"64PE477_S17C01","PE477_7","PE477",7,41.5,34.7813,11.9812,41.882,1026.48545609376,39.775712,165.83,1.3283,0.104,43.764,7
"64PE477_S17C01","PE477_7","PE477",7,41.817,34.7807,11.9812,42.202,1026.48642290789,39.77515,165.765,1.3319,0.1074,43.764,7
"64PE477_S17C01","PE477_7","PE477",7,41.975,34.7803,11.9821,42.361,1026.48665321035,39.775668,165.064,1.3411,0.1075,43.764,7
"64PE477_S17C01","PE477_7","PE477",7,42.03,34.7797,11.9848,42.416,1026.48592211833,39.777667,165.382,1.2814,0.0985,43.764,7
"64PE477_S17C01","PE477_7","PE477",7,42.188,34.779,11.9829,42.575,1026.48645636912,39.775231,165.11,1.2524,0.097,43.764,7
"64PE477_S17C01","PE477_7","PE477",7,42.547,34.7788,11.9805,42.938,1026.48838055422,39.772907,164.591,1.3088,0.0998,43.764,7
"64PE477_S17C01","PE477_7","PE477",7,42.909,34.7783,11.9807,43.303,1026.48958681735,39.772847,165.127,1.3039,0.0934,43.764,7
"64PE477_S17C01","PE477_7","PE477",7,43.136,34.7781,11.9806,43.533,1026.49047849559,39.772499,164.272,1.2737,0.0983,43.764,7
"64PE477_S17C01","PE477_7","PE477",7,43.288,34.7774,11.9804,43.687,1026.49066589798,39.771666,164.385,1.2938,0.1019,43.764,7
"64PE477_S17C01","PE477_7","PE477",7,43.499,34.7774,11.9802,43.899,1026.49165003894,39.771577,164.188,1.3125,0.101,43.764,7
"64PE477_S17C01","PE477_7","PE477",7,43.72,34.7771,11.9799,44.122,1026.49247180403,39.771105,164.426,1.2977,0.0993,43.764,7
"64PE477_S17C01","PE477_7","PE477",7,43.764,34.7767,11.9801,44.166,1026.49232256453,39.770934,164.426,1.2523,0.1029,43.764,7
"PE486_S02C01","PE486_1","PE486",1,3.46,34.3658,6.4024,3.491,1026.889759411,34.169105,301.728,4.9487,0.5067,36.37,8
"PE486_S02C01","PE486_1","PE486",1,4.168,34.3665,6.4075,4.206,1026.89292658556,34.174605,301.749,4.9615,0.4114,36.37,8
"PE486_S02C01","PE486_1","PE486",1,4.983,34.3674,6.4091,5.028,1026.89719893773,34.177249,301.857,4.9525,0.3771,36.37,8
"PE486_S02C01","PE486_1","PE486",1,5.76,34.3692,6.4147,5.811,1026.90147403162,34.184254,302.329,4.949,0.3712,36.37,8
"PE486_S02C01","PE486_1","PE486",1,6.519,34.3694,6.4143,6.577,1026.90520181456,34.184506,302.493,4.9497,0.3715,36.37,8
"PE486_S02C01","PE486_1","PE486",1,7.239,34.3681,6.4111,7.304,1026.90794145123,34.180712,302.201,5.03,0.3788,36.37,8
"PE486_S02C01","PE486_1","PE486",1,8.021,34.3666,6.409,8.093,1026.91066531211,34.177872,301.639,5.062,0.3947,36.37,8
"PE486_S02C01","PE486_1","PE486",1,8.826,34.3675,6.4096,8.906,1026.9150265494,34.179568,302.111,4.9608,0.4153,36.37,8
"PE486_S02C01","PE486_1","PE486",1,9.725,34.3679,6.4107,9.813,1026.91936233506,34.18137,302.137,5.0119,0.4608,36.37,8
"PE486_S02C01","PE486_1","PE486",1,10.537,34.3688,6.4117,10.632,1026.92369854627,34.183337,302.152,5.0083,0.4563,36.37,8
"PE486_S02C01","PE486_1","PE486",1,11.273,34.3697,6.4131,11.375,1026.9276331774,34.185814,302.168,5.1409,0.4623,36.37,8
"PE486_S02C01","PE486_1","PE486",1,11.927,34.3695,6.4122,12.034,1026.93062121659,34.185052,302.193,5.2112,0.4617,36.37,8
"PE486_S02C01","PE486_1","PE486",1,12.675,34.37,6.4132,12.789,1026.93434979215,34.18683,302.197,5.1181,0.4044,36.37,8
"PE486_S02C01","PE486_1","PE486",1,13.429,34.3728,6.4162,13.55,1026.9396456233,34.192454,302.289,5.126,0.4555,36.37,8
"PE486_S02C01","PE486_1","PE486",1,14.146,34.3814,6.4224,14.274,1026.94889520124,34.206028,302.791,4.9795,0.5058,36.37,8
"PE486_S02C01","PE486_1","PE486",1,14.9,34.3828,6.4232,15.034,1026.95337731861,34.208281,302.414,4.935,0.4314,36.37,8
"PE486_S02C01","PE486_1","PE486",1,15.731,34.39,6.4288,15.873,1026.96213564815,34.220306,302.886,4.9759,0.474,36.37,8
"PE486_S02C01","PE486_1","PE486",1,16.533,34.3881,6.4255,16.682,1026.9647954774,34.215851,302.55,4.8971,0.471,36.37,8
"PE486_S02C01","PE486_1","PE486",1,17.253,34.383,6.418,17.408,1026.96511830635,34.204884,302.114,4.8391,0.4251,36.37,8
"PE486_S02C01","PE486_1","PE486",1,17.87,34.4183,6.4227,18.031,1026.99501421449,34.241026,303.109,4.8157,0.4064,36.37,8
"PE486_S02C01","PE486_1","PE486",1,18.551,34.4546,6.4248,18.718,1027.02632751395,34.275768,303.17,4.8444,0.4445,36.37,8
"PE486_S02C01","PE486_1","PE486",1,19.255,34.4667,6.4209,19.429,1027.03958291717,34.283401,303.336,4.7923,0.6068,36.37,8
"PE486_S02C01","PE486_1","PE486",1,20.149,34.4573,6.4224,20.331,1027.03616391774,34.276689,303.626,4.7413,0.7603,36.37,8
"PE486_S02C01","PE486_1","PE486",1,21.016,34.4419,6.4237,21.206,1027.02794748091,34.264536,303.978,4.8238,0.5956,36.37,8
"PE486_S02C01","PE486_1","PE486",1,21.652,34.4353,6.4248,21.847,1027.02557614092,34.259917,304.074,4.8137,0.4813,36.37,8
"PE486_S02C01","PE486_1","PE486",1,22.193,34.4302,6.4249,22.394,1027.02407965003,34.255683,303.78,4.73,0.4931,36.37,8
"PE486_S02C01","PE486_1","PE486",1,22.832,34.4188,6.4245,23.038,1027.01815957864,34.245428,303.831,4.7865,0.6292,36.37,8
"PE486_S02C01","PE486_1","PE486",1,23.444,34.4032,6.4236,23.656,1027.00889614877,34.230882,303.869,4.7772,0.8511,36.37,8
"PE486_S02C01","PE486_1","PE486",1,23.934,34.4075,6.4237,24.15,1027.01451923443,34.235032,302.702,4.6933,0.7354,36.37,8
"PE486_S02C01","PE486_1","PE486",1,24.344,34.4021,6.4241,24.564,1027.01213779475,34.230744,303.001,4.7347,0.7495,36.37,8
"PE486_S02C01","PE486_1","PE486",1,24.735,34.3972,6.4253,24.958,1027.00995103262,34.227576,303.383,4.7948,0.5994,36.37,8
"PE486_S02C01","PE486_1","PE486",1,25.138,34.4002,6.4247,25.366,1027.01425292513,34.23001,303.364,4.7291,0.4709,36.37,8
"PE486_S02C01","PE486_1","PE486",1,25.579,34.407,6.4238,25.81,1027.02173591511,34.235457,303.375,4.7135,0.428,36.37,8
"PE486_S02C01","PE486_1","PE486",1,26.13,34.406,6.4238,26.366,1027.02350532563,34.234829,303.407,4.6871,0.4753,36.37,8
"PE486_S02C01","PE486_1","PE486",1,26.758,34.4026,6.4241,27,1027.02371356385,34.232297,303.478,4.7826,0.6108,36.37,8
"PE486_S02C01","PE486_1","PE486",1,27.231,34.4208,6.4213,27.477,1027.0405269185,34.246354,303.506,4.7406,0.5655,36.37,8
"PE486_S02C01","PE486_1","PE486",1,27.428,34.462,6.4162,27.676,1027.07438197017,34.278593,303.388,4.6519,0.6878,36.37,8
"PE486_S02C01","PE486_1","PE486",1,27.465,34.4138,6.4227,27.713,1027.0359434657,34.241403,303.445,4.6272,0.5721,36.37,8
"PE486_S02C01","PE486_1","PE486",1,27.751,34.4215,6.4216,28.002,1027.04344595797,34.247477,303.955,4.7111,0.6355,36.37,8
"PE486_S02C01","PE486_1","PE486",1,28.356,34.4464,6.4187,28.613,1027.06613551456,34.267423,302.954,4.764,0.5659,36.37,8
"PE486_S02C01","PE486_1","PE486",1,29.029,34.4568,6.4153,29.292,1027.07784591251,34.273903,303.477,4.6494,0.6761,36.37,8
"PE486_S02C01","PE486_1","PE486",1,29.517,34.4639,6.4124,29.784,1027.08604732164,34.277859,304.036,4.6009,0.5945,36.37,8
"PE486_S02C01","PE486_1","PE486",1,29.837,34.4781,6.4065,30.107,1027.09942900753,34.285426,303.066,4.5666,0.5487,36.37,8
"PE486_S02C01","PE486_1","PE486",1,30.026,34.4783,6.4066,30.298,1027.10044929991,34.285739,303.556,4.6454,0.506,36.37,8
"PE486_S02C01","PE486_1","PE486",1,30.189,34.4782,6.4064,30.462,1027.10115013836,34.285541,303.555,4.6898,0.5595,36.37,8
"PE486_S02C01","PE486_1","PE486",1,30.456,34.4781,6.4066,30.732,1027.10228492844,34.285677,303.574,5.0138,0.6949,36.37,8
"PE486_S02C01","PE486_1","PE486",1,30.814,34.4781,6.4061,31.093,1027.10400789614,34.285555,303.599,4.6239,0.7724,36.37,8
"PE486_S02C01","PE486_1","PE486",1,31.334,34.4786,6.4043,31.618,1027.10704641736,34.284524,304.298,4.5793,0.9131,36.37,8
"PE486_S02C01","PE486_1","PE486",1,31.908,34.4777,6.4059,32.197,1027.10878873302,34.285434,303.876,4.6685,0.8114,36.37,8
"PE486_S02C01","PE486_1","PE486",1,32.272,34.4782,6.4051,32.564,1027.11097033283,34.285376,303.895,4.6726,0.9963,36.37,8
"PE486_S02C01","PE486_1","PE486",1,32.436,34.4782,6.4055,32.73,1027.11167967254,34.285734,303.858,4.6097,1.1968,36.37,8
"PE486_S02C01","PE486_1","PE486",1,32.482,34.478,6.4055,32.776,1027.11173417417,34.285607,303.843,4.7454,0.9331,36.37,8
"PE486_S02C01","PE486_1","PE486",1,32.654,34.4781,6.4053,32.95,1027.11263754259,34.285607,303.785,4.753,0.8744,36.37,8
"PE486_S02C01","PE486_1","PE486",1,32.845,34.4778,6.4047,33.142,1027.11336288689,34.284973,303.281,4.6665,0.8497,36.37,8
"PE486_S02C01","PE486_1","PE486",1,33.038,34.4783,6.4024,33.337,1027.11495238488,34.283353,303.74,4.6472,0.7779,36.37,8
"PE486_S02C01","PE486_1","PE486",1,33.105,34.4785,6.4014,33.405,1027.11555279965,34.282682,303.175,4.6327,0.7524,36.37,8
"PE486_S02C01","PE486_1","PE486",1,33.043,34.4784,6.403,33.343,1027.11497927795,34.283954,303.554,4.5906,0.6956,36.37,8
"PE486_S02C01","PE486_1","PE486",1,32.899,34.4776,6.4033,33.197,1027.11364298938,34.283441,304.064,4.5816,0.7083,36.37,8
"PE486_S02C01","PE486_1","PE486",1,32.701,34.4779,6.4038,32.997,1027.11289408947,34.284034,303.627,4.5747,0.7856,36.37,8
"PE486_S02C01","PE486_1","PE486",1,32.536,34.478,6.4045,32.83,1027.11211368915,34.28476,303.647,4.5609,0.7657,36.37,8
"PE486_S02C01","PE486_1","PE486",1,32.573,34.4774,6.4048,32.867,1027.11177408165,34.284461,303.639,4.7393,0.7464,36.37,8
"PE486_S02C01","PE486_1","PE486",1,32.831,34.4778,6.4045,33.128,1027.11332495082,34.284675,303.626,5.2371,0.7584,36.37,8
"PE486_S02C01","PE486_1","PE486",1,33.071,34.4787,6.4023,33.37,1027.11543033527,34.283615,303.692,4.7733,0.8923,36.37,8
"PE486_S02C01","PE486_1","PE486",1,33.086,34.4785,6.4004,33.386,1027.1155971905,34.281711,303.724,4.8148,0.8344,36.37,8
"PE486_S02C01","PE486_1","PE486",1,32.847,34.4775,6.4038,33.144,1027.11325556101,34.283765,303.674,5.3151,0.8075,36.37,8
"PE486_S02C01","PE486_1","PE486",1,32.74,34.4773,6.4051,33.037,1027.11243661698,34.284769,303.652,4.9722,0.7264,36.37,8
"PE486_S02C01","PE486_1","PE486",1,32.966,34.478,6.4029,33.265,1027.11432108895,34.283505,303.66,4.7573,0.691,36.37,8
"PE486_S02C01","PE486_1","PE486",1,33.323,34.4788,6.3989,33.625,1027.11712666812,34.280773,303.137,4.7604,0.7653,36.37,8
"PE486_S02C01","PE486_1","PE486",1,33.481,34.4788,6.3978,33.784,1027.11800128598,34.279793,303.602,4.7532,0.7795,36.37,8
"PE486_S02C01","PE486_1","PE486",1,33.371,34.4786,6.3985,33.673,1027.11724298731,34.280207,303.61,4.7201,0.669,36.37,8
"PE486_S02C01","PE486_1","PE486",1,33.056,34.4777,6.4021,33.355,1027.11460453581,34.282552,304.121,4.6729,0.6643,36.37,8
"PE486_S02C01","PE486_1","PE486",1,32.694,34.4768,6.4041,32.99,1027.11196087529,34.283374,303.651,4.6568,0.8101,36.37,8
"PE486_S02C01","PE486_1","PE486",1,32.569,34.4771,6.4041,32.864,1027.11161747236,34.28356,303.662,5.0484,0.6968,36.37,8
"PE486_S02C01","PE486_1","PE486",1,32.764,34.4768,6.4038,33.061,1027.11232627749,34.283111,303.673,5.4569,0.7637,36.37,8
"PE486_S02C01","PE486_1","PE486",1,33.083,34.4764,6.4037,33.383,1027.11350421803,34.282762,303.687,4.775,0.8643,36.37,8
"PE486_S02C01","PE486_1","PE486",1,33.151,34.4777,6.4016,33.452,1027.11511560699,34.282075,303.695,4.7899,0.9369,36.37,8
"PE486_S02C01","PE486_1","PE486",1,32.973,34.4772,6.4029,33.272,1027.11372660741,34.282843,303.621,4.6545,1.0078,36.37,8
"PE486_S02C01","PE486_1","PE486",1,32.917,34.4765,6.4035,33.216,1027.11284228724,34.28269,303.649,4.6062,0.9915,36.37,8
"PE486_S02C01","PE486_1","PE486",1,33.022,34.4771,6.4029,33.321,1027.1138732069,34.28273,303.681,4.6468,1.0262,36.37,8
"PE486_S02C01","PE486_1","PE486",1,33.16,34.4781,6.4012,33.461,1027.11552287333,34.282028,303.706,4.7285,0.963,36.37,8
"PE486_S02C01","PE486_1","PE486",1,33.263,34.4788,6.3985,33.564,1027.11689928988,34.280366,304.337,4.6996,0.8178,36.37,8
"PE486_S02C01","PE486_1","PE486",1,33.22,34.4787,6.399,33.521,1027.11655778127,34.280635,303.898,4.6089,0.7596,36.37,8
"PE486_S02C01","PE486_1","PE486",1,33.02,34.4784,6.3998,33.319,1027.1152902659,34.281062,303.252,4.6149,0.8332,36.37,8
"PE486_S02C01","PE486_1","PE486",1,32.945,34.478,6.4002,33.244,1027.11458003855,34.281044,303.106,4.6053,0.8136,36.37,8
"PE486_S02C01","PE486_1","PE486",1,33.148,34.4787,6.399,33.448,1027.11622268249,34.280643,303.573,4.7095,0.7793,36.37,8
"PE486_S02C01","PE486_1","PE486",1,33.333,34.4791,6.3981,33.634,1027.11750823496,34.280278,304.202,4.8204,0.9122,36.37,8
"PE486_S02C01","PE486_1","PE486",1,33.199,34.4785,6.3985,33.5,1027.11637052086,34.280025,303.112,4.977,0.8439,36.37,8
"PE486_S02C01","PE486_1","PE486",1,32.834,34.4781,6.401,33.131,1027.11403437347,34.281791,303.497,4.9445,0.6978,36.37,8
"PE486_S02C01","PE486_1","PE486",1,32.607,34.4773,6.4027,32.903,1027.11213741737,34.28244,304.001,4.7079,0.76,36.37,8
"PE486_S02C01","PE486_1","PE486",1,32.673,34.4773,6.4026,32.969,1027.11245354322,34.282411,303.038,4.6383,0.6132,36.37,8
"PE486_S02C01","PE486_1","PE486",1,32.972,34.4774,6.4014,33.27,1027.1140715034,34.281599,303.534,4.6705,0.5251,36.37,8
"PE486_S02C01","PE486_1","PE486",1,33.326,34.479,6.3988,33.627,1027.11730566322,34.280761,303.548,4.8039,0.6092,36.37,8
"PE486_S02C01","PE486_1","PE486",1,33.486,34.4788,6.398,33.789,1027.11799792101,34.28005,304.127,4.812,0.5643,36.37,8
"PE486_S02C01","PE486_1","PE486",1,33.324,34.4781,6.3986,33.625,1027.11661785156,34.279796,303.183,4.6804,0.7493,36.37,8
"PE486_S02C01","PE486_1","PE486",1,33.057,34.4775,6.4007,33.356,1027.11463672565,34.281129,303.641,4.6665,0.8769,36.37,8
"PE486_S02C01","PE486_1","PE486",1,32.995,34.4775,6.4015,33.293,1027.11424224812,34.281776,303.682,4.6089,1.057,36.37,8
