"Overlay","Filename","Overlay_Gate","Gate","Total_Events","percent_gated_cells","percent_all_cells","Location","Station_Number","Depth","Location_Station","Acquisition_Duration","Flow_Rate","cells_per_mL"
1,"Cruise_NorthSea_PE486_Algae_PE486_5_7m.fcs compensated","1","10",14,0.35,0.19,"PE486",5,7,"PE486_5",10,107,13.0841121495327
1,"Cruise_NorthSea_PE486_Algae_PE486_5_15m.fcs compensated","1","10",15,0.38,0.2,"PE486",5,15,"PE486_5",10,107,14.018691588785
1,"Cruise_NorthSea_PE486_Algae_PE486_6_7m.fcs compensated","1","10",35,0.4,0.33,"PE486",6,7,"PE486_6",10,107,32.7102803738318
1,"Cruise_NorthSea_PE486_Algae_PE486_6_7m.fcs compensated","1","10",35,0.4,0.33,"PE486",6,7,"PE486_6",10,107,32.7102803738318
1,"Cruise_NorthSea_PE486_Algae_PE486_6_7m.fcs compensated","1","10",35,0.4,0.33,"PE486",6,7,"PE486_6",10,107,32.7102803738318
1,"Cruise_NorthSea_PE486_Algae_PE486_6_15m.fcs compensated","1","10",39,0.82,0.61,"PE486",6,15,"PE486_6",10,107,36.4485981308411
1,"Cruise_NorthSea_PE486_Algae_PE486_7_7m.fcs compensated","1","10",50,0.39,0.33,"PE486",7,7,"PE486_7",10,107,46.7289719626168
1,"Cruise_NorthSea_PE486_Algae_PE486_7_15m.fcs compensated","1","10",905,8.52,5.94,"PE486",7,15,"PE486_7",10,107,845.794392523364
1,"Cruise_NorthSea_PE486_Algae_PE486_7_30m.fcs compensated","1","10",1385,13.41,8.03,"PE486",7,30,"PE486_7",10,107,1294.39252336449
1,"Cruise_NorthSea_PE486_Algae_PE486_8_7m.fcs compensated","1","10",36,0.23,0.17,"PE486",8,7,"PE486_8",10,107,33.6448598130841
1,"Cruise_NorthSea_PE486_Algae_PE486_8_15m.fcs compensated","1","10",27,0.21,0.15,"PE486",8,15,"PE486_8",10,107,25.2336448598131
1,"Cruise_NorthSea_PE486_Algae_PE486_8_30m.fcs compensated","1","10",21,0.46,0.26,"PE486",8,30,"PE486_8",10,107,19.6261682242991
1,"Cruise_NorthSea_PE477_Algae_PE477_1_7m.fcs compensated","1","11",32,0.15,0.06,"PE477",1,7,"PE477_1",10,129,24.8062015503876
1,"Cruise_NorthSea_PE477_Algae_PE477_2_7m.fcs compensated","1","11",154,3.78,0.34,"PE477",2,7,"PE477_2",10,129,119.37984496124
1,"Cruise_NorthSea_PE477_Algae_PE477_2_15m.fcs compensated","1","11",154,2.71,0.32,"PE477",2,15,"PE477_2",10,129,119.37984496124
1,"Cruise_NorthSea_PE477_Algae_PE477_2_30m.fcs compensated","1","11",173,2.31,0.35,"PE477",2,30,"PE477_2",10,129,134.108527131783
1,"Cruise_NorthSea_PE477_Algae_PE477_3_7m.fcs compensated","1","11",130,0.93,0.37,"PE477",3,7,"PE477_3",10,129,100.77519379845
1,"Cruise_NorthSea_PE477_Algae_PE477_3_15m.fcs compensated","1","11",94,0.76,0.3,"PE477",3,15,"PE477_3",10,129,72.8682170542636
1,"Cruise_NorthSea_PE477_Algae_PE477_3_30m.fcs compensated","1","11",23,0.35,0.14,"PE477",3,30,"PE477_3",9,129,19.8105081826012
1,"Cruise_NorthSea_PE477_Algae_PE477_4_7m.fcs compensated","1","11",119,1.28,0.64,"PE477",4,7,"PE477_4",10,129,92.2480620155039
1,"Cruise_NorthSea_PE477_Algae_PE477_4_15m.fcs compensated","1","11",69,2.02,0.35,"PE477",4,15,"PE477_4",10,129,53.4883720930233
1,"Cruise_NorthSea_PE477_Algae_PE477_4_30m.fcs compensated","1","11",72,3.26,0.53,"PE477",4,30,"PE477_4",10,129,55.8139534883721
1,"Cruise_NorthSea_PE477_Algae_PE477_5_7m.fcs compensated","1","11",83,0.17,0.05,"PE477",5,7,"PE477_5",10,129,64.3410852713178
1,"Cruise_NorthSea_PE477_Algae_PE477_5_15m.fcs compensated","1","11",99,0.2,0.06,"PE477",5,15,"PE477_5",10,129,76.7441860465116
1,"Cruise_NorthSea_PE477_Algae_PE477_5_30m.fcs compensated","1","11",32,0.2,0.06,"PE477",5,30,"PE477_5",10,129,24.8062015503876
1,"Cruise_NorthSea_PE477_Algae_PE477_6_7m.fcs compensated","1","11",65,0.34,0.05,"PE477",6,7,"PE477_6",10,129,50.3875968992248
1,"Cruise_NorthSea_PE477_Algae_PE477_6_15m.fcs compensated","1","11",51,0.26,0.04,"PE477",6,15,"PE477_6",10,129,39.5348837209302
1,"Cruise_NorthSea_PE477_Algae_PE477_6_30m.fcs compensated","1","11",48,0.73,0.13,"PE477",6,30,"PE477_6",10,129,37.2093023255814
1,"Cruise_NorthSea_PE477_Algae_PE477_7_7m_Bottle3.fcs compensated","1","11",103,0.26,0.04,"PE477",7,7,"PE477_7",10,129,79.8449612403101
1,"Cruise_NorthSea_PE477_Algae_PE477_7_7m_Bottle3.fcs compensated","1","11",103,0.26,0.04,"PE477",7,7,"PE477_7",10,129,79.8449612403101
1,"Cruise_NorthSea_PE477_Algae_PE477_7_15m.fcs compensated","1","11",121,0.32,0.04,"PE477",7,15,"PE477_7",10,129,93.7984496124031
1,"Cruise_NorthSea_PE477_Algae_PE477_7_30m.fcs compensated","1","11",45,0.17,0.02,"PE477",7,30,"PE477_7",10,129,34.8837209302326
1,"Cruise_NorthSea_PE486_Algae_PE486_1_7m.fcs compensated","1","11",79,1.44,0.72,"PE486",1,7,"PE486_1",10,107,73.8317757009346
1,"Cruise_NorthSea_PE486_Algae_PE486_1_15m.fcs compensated","1","11",71,1.04,0.54,"PE486",1,15,"PE486_1",10,107,66.3551401869159
1,"Cruise_NorthSea_PE486_Algae_PE486_1_30m.fcs compensated","1","11",62,1.09,0.51,"PE486",1,30,"PE486_1",10,107,57.9439252336449
1,"Cruise_NorthSea_PE486_Algae_PE486_2_7m.fcs compensated","1","11",147,1.9,1.34,"PE486",2,7,"PE486_2",10,107,137.383177570093
1,"Cruise_NorthSea_PE486_Algae_PE486_2_7m.fcs compensated","1","11",147,1.9,1.34,"PE486",2,7,"PE486_2",10,107,137.383177570093
1,"Cruise_NorthSea_PE486_Algae_PE486_2_15m.fcs compensated","1","11",34,0.52,0.34,"PE486",2,15,"PE486_2",10,107,31.7757009345794
1,"Cruise_NorthSea_PE486_Algae_PE486_2_30m.fcs compensated","1","11",32,0.9,0.52,"PE486",2,30,"PE486_2",10,107,29.9065420560748
1,"Cruise_NorthSea_PE486_Algae_PE486_3_7m.fcs compensated","1","11",23,0.89,0.26,"PE486",3,7,"PE486_3",10,107,21.4953271028037
1,"Cruise_NorthSea_PE486_Algae_PE486_3_15m.fcs compensated","1","11",10,0.37,0.09,"PE486",3,15,"PE486_3",10,107,9.34579439252336
1,"Cruise_NorthSea_PE486_Algae_PE486_4_7m.fcs compensated","1","11",273,2.2,1.76,"PE486",4,7,"PE486_4",10,107,255.140186915888
1,"Cruise_NorthSea_PE486_Algae_PE486_4_15m.fcs compensated","1","11",310,2.36,1.91,"PE486",4,15,"PE486_4",10,107,289.719626168224
1,"Cruise_NorthSea_PE486_Algae_PE486_4_30m.fcs compensated","1","11",117,2.39,1.67,"PE486",4,30,"PE486_4",10,107,109.345794392523
1,"Cruise_NorthSea_PE486_Algae_PE486_5_7m.fcs compensated","1","11",65,1.64,0.87,"PE486",5,7,"PE486_5",10,107,60.7476635514019
1,"Cruise_NorthSea_PE486_Algae_PE486_5_15m.fcs compensated","1","11",60,1.52,0.81,"PE486",5,15,"PE486_5",10,107,56.0747663551402
1,"Cruise_NorthSea_PE486_Algae_PE486_6_7m.fcs compensated","1","11",59,0.67,0.55,"PE486",6,7,"PE486_6",10,107,55.1401869158878
1,"Cruise_NorthSea_PE486_Algae_PE486_6_7m.fcs compensated","1","11",59,0.67,0.55,"PE486",6,7,"PE486_6",10,107,55.1401869158878
1,"Cruise_NorthSea_PE486_Algae_PE486_6_7m.fcs compensated","1","11",59,0.67,0.55,"PE486",6,7,"PE486_6",10,107,55.1401869158878
1,"Cruise_NorthSea_PE486_Algae_PE486_6_15m.fcs compensated","1","11",68,1.42,1.07,"PE486",6,15,"PE486_6",10,107,63.5514018691589
1,"Cruise_NorthSea_PE486_Algae_PE486_7_7m.fcs compensated","1","11",134,1.04,0.88,"PE486",7,7,"PE486_7",10,107,125.233644859813
1,"Cruise_NorthSea_PE486_Algae_PE486_7_15m.fcs compensated","1","11",212,2,1.39,"PE486",7,15,"PE486_7",10,107,198.130841121495
1,"Cruise_NorthSea_PE486_Algae_PE486_7_30m.fcs compensated","1","11",405,3.92,2.35,"PE486",7,30,"PE486_7",10,107,378.504672897196
1,"Cruise_NorthSea_PE486_Algae_PE486_8_7m.fcs compensated","1","11",293,1.87,1.41,"PE486",8,7,"PE486_8",10,107,273.831775700935
1,"Cruise_NorthSea_PE486_Algae_PE486_8_15m.fcs compensated","1","11",169,1.3,0.96,"PE486",8,15,"PE486_8",10,107,157.943925233645
1,"Cruise_NorthSea_PE486_Algae_PE486_8_30m.fcs compensated","1","11",40,0.88,0.49,"PE486",8,30,"PE486_8",10,107,37.3831775700935
1,"Cruise_NorthSea_PE477_Algae_PE477_1_7m.fcs compensated","1","12",52,0.24,0.09,"PE477",1,7,"PE477_1",10,129,40.3100775193798
1,"Cruise_NorthSea_PE477_Algae_PE477_2_7m.fcs compensated","1","12",116,2.84,0.26,"PE477",2,7,"PE477_2",10,129,89.922480620155
1,"Cruise_NorthSea_PE477_Algae_PE477_2_15m.fcs compensated","1","12",111,1.95,0.23,"PE477",2,15,"PE477_2",10,129,86.046511627907
1,"Cruise_NorthSea_PE477_Algae_PE477_2_30m.fcs compensated","1","12",109,1.46,0.22,"PE477",2,30,"PE477_2",10,129,84.4961240310078
1,"Cruise_NorthSea_PE477_Algae_PE477_3_7m.fcs compensated","1","12",345,2.48,0.98,"PE477",3,7,"PE477_3",10,129,267.441860465116
1,"Cruise_NorthSea_PE477_Algae_PE477_3_15m.fcs compensated","1","12",241,1.94,0.77,"PE477",3,15,"PE477_3",10,129,186.821705426357
1,"Cruise_NorthSea_PE477_Algae_PE477_3_30m.fcs compensated","1","12",52,0.8,0.31,"PE477",3,30,"PE477_3",9,129,44.7889750215332
1,"Cruise_NorthSea_PE477_Algae_PE477_4_7m.fcs compensated","1","12",306,3.3,1.65,"PE477",4,7,"PE477_4",10,129,237.209302325581
1,"Cruise_NorthSea_PE477_Algae_PE477_4_15m.fcs compensated","1","12",194,5.67,1,"PE477",4,15,"PE477_4",10,129,150.387596899225
1,"Cruise_NorthSea_PE477_Algae_PE477_4_30m.fcs compensated","1","12",134,6.06,0.99,"PE477",4,30,"PE477_4",10,129,103.875968992248
1,"Cruise_NorthSea_PE477_Algae_PE477_5_7m.fcs compensated","1","12",232,0.48,0.14,"PE477",5,7,"PE477_5",10,129,179.84496124031
1,"Cruise_NorthSea_PE477_Algae_PE477_5_15m.fcs compensated","1","12",293,0.59,0.17,"PE477",5,15,"PE477_5",10,129,227.131782945736
1,"Cruise_NorthSea_PE477_Algae_PE477_5_30m.fcs compensated","1","12",56,0.36,0.11,"PE477",5,30,"PE477_5",10,129,43.4108527131783
1,"Cruise_NorthSea_PE477_Algae_PE477_6_7m.fcs compensated","1","12",107,0.55,0.09,"PE477",6,7,"PE477_6",10,129,82.9457364341085
1,"Cruise_NorthSea_PE477_Algae_PE477_6_15m.fcs compensated","1","12",78,0.4,0.06,"PE477",6,15,"PE477_6",10,129,60.4651162790698
1,"Cruise_NorthSea_PE477_Algae_PE477_6_30m.fcs compensated","1","12",42,0.64,0.12,"PE477",6,30,"PE477_6",10,129,32.5581395348837
1,"Cruise_NorthSea_PE477_Algae_PE477_7_7m_Bottle3.fcs compensated","1","12",176,0.44,0.06,"PE477",7,7,"PE477_7",10,129,136.434108527132
1,"Cruise_NorthSea_PE477_Algae_PE477_7_7m_Bottle3.fcs compensated","1","12",176,0.44,0.06,"PE477",7,7,"PE477_7",10,129,136.434108527132
1,"Cruise_NorthSea_PE477_Algae_PE477_7_15m.fcs compensated","1","12",241,0.65,0.09,"PE477",7,15,"PE477_7",10,129,186.821705426357
1,"Cruise_NorthSea_PE477_Algae_PE477_7_30m.fcs compensated","1","12",105,0.4,0.05,"PE477",7,30,"PE477_7",10,129,81.3953488372093
1,"Cruise_NorthSea_PE486_Algae_PE486_1_7m.fcs compensated","1","12",18,0.33,0.16,"PE486",1,7,"PE486_1",10,107,16.8224299065421
1,"Cruise_NorthSea_PE486_Algae_PE486_1_15m.fcs compensated","1","12",22,0.32,0.17,"PE486",1,15,"PE486_1",10,107,20.5607476635514
1,"Cruise_NorthSea_PE486_Algae_PE486_1_30m.fcs compensated","1","12",20,0.35,0.16,"PE486",1,30,"PE486_1",10,107,18.6915887850467
1,"Cruise_NorthSea_PE486_Algae_PE486_2_7m.fcs compensated","1","12",20,0.26,0.18,"PE486",2,7,"PE486_2",10,107,18.6915887850467
1,"Cruise_NorthSea_PE486_Algae_PE486_2_7m.fcs compensated","1","12",20,0.26,0.18,"PE486",2,7,"PE486_2",10,107,18.6915887850467
1,"Cruise_NorthSea_PE486_Algae_PE486_2_15m.fcs compensated","1","12",14,0.22,0.14,"PE486",2,15,"PE486_2",10,107,13.0841121495327
1,"Cruise_NorthSea_PE486_Algae_PE486_2_30m.fcs compensated","1","12",12,0.34,0.19,"PE486",2,30,"PE486_2",10,107,11.214953271028
1,"Cruise_NorthSea_PE486_Algae_PE486_3_7m.fcs compensated","1","12",6,0.23,0.07,"PE486",3,7,"PE486_3",10,107,5.60747663551402
1,"Cruise_NorthSea_PE486_Algae_PE486_3_15m.fcs compensated","1","12",3,0.11,0.03,"PE486",3,15,"PE486_3",10,107,2.80373831775701
1,"Cruise_NorthSea_PE486_Algae_PE486_4_7m.fcs compensated","1","12",248,2,1.6,"PE486",4,7,"PE486_4",10,107,231.775700934579
1,"Cruise_NorthSea_PE486_Algae_PE486_4_15m.fcs compensated","1","12",304,2.31,1.87,"PE486",4,15,"PE486_4",10,107,284.11214953271
1,"Cruise_NorthSea_PE486_Algae_PE486_4_30m.fcs compensated","1","12",81,1.66,1.16,"PE486",4,30,"PE486_4",10,107,75.7009345794392
1,"Cruise_NorthSea_PE486_Algae_PE486_5_7m.fcs compensated","1","12",50,1.26,0.67,"PE486",5,7,"PE486_5",10,107,46.7289719626168
1,"Cruise_NorthSea_PE486_Algae_PE486_5_15m.fcs compensated","1","12",51,1.29,0.69,"PE486",5,15,"PE486_5",10,107,47.6635514018692
1,"Cruise_NorthSea_PE486_Algae_PE486_6_7m.fcs compensated","1","12",68,0.77,0.64,"PE486",6,7,"PE486_6",10,107,63.5514018691589
1,"Cruise_NorthSea_PE486_Algae_PE486_6_7m.fcs compensated","1","12",68,0.77,0.64,"PE486",6,7,"PE486_6",10,107,63.5514018691589
1,"Cruise_NorthSea_PE486_Algae_PE486_6_7m.fcs compensated","1","12",68,0.77,0.64,"PE486",6,7,"PE486_6",10,107,63.5514018691589
1,"Cruise_NorthSea_PE486_Algae_PE486_6_15m.fcs compensated","1","12",53,1.11,0.84,"PE486",6,15,"PE486_6",10,107,49.5327102803738
1,"Cruise_NorthSea_PE486_Algae_PE486_7_7m.fcs compensated","1","12",108,0.84,0.71,"PE486",7,7,"PE486_7",10,107,100.934579439252
1,"Cruise_NorthSea_PE486_Algae_PE486_7_15m.fcs compensated","1","12",89,0.84,0.58,"PE486",7,15,"PE486_7",10,107,83.1775700934579
1,"Cruise_NorthSea_PE486_Algae_PE486_7_30m.fcs compensated","1","12",103,1,0.6,"PE486",7,30,"PE486_7",10,107,96.2616822429906
1,"Cruise_NorthSea_PE486_Algae_PE486_8_7m.fcs compensated","1","12",91,0.58,0.44,"PE486",8,7,"PE486_8",10,107,85.0467289719626
1,"Cruise_NorthSea_PE486_Algae_PE486_8_15m.fcs compensated","1","12",75,0.58,0.43,"PE486",8,15,"PE486_8",10,107,70.0934579439252
1,"Cruise_NorthSea_PE486_Algae_PE486_8_30m.fcs compensated","1","12",30,0.66,0.37,"PE486",8,30,"PE486_8",10,107,28.0373831775701
1,"Cruise_NorthSea_PE477_Algae_PE477_1_7m.fcs compensated","1","13",5,0.02,0.01,"PE477",1,7,"PE477_1",10,129,3.87596899224806
1,"Cruise_NorthSea_PE477_Algae_PE477_2_7m.fcs compensated","1","13",12,0.29,0.03,"PE477",2,7,"PE477_2",10,129,9.30232558139535
1,"Cruise_NorthSea_PE477_Algae_PE477_2_15m.fcs compensated","1","13",8,0.14,0.02,"PE477",2,15,"PE477_2",10,129,6.2015503875969
1,"Cruise_NorthSea_PE477_Algae_PE477_2_30m.fcs compensated","1","13",9,0.12,0.02,"PE477",2,30,"PE477_2",10,129,6.97674418604651
1,"Cruise_NorthSea_PE477_Algae_PE477_3_7m.fcs compensated","1","13",25,0.18,0.07,"PE477",3,7,"PE477_3",10,129,19.3798449612403
1,"Cruise_NorthSea_PE477_Algae_PE477_3_15m.fcs compensated","1","13",19,0.15,0.06,"PE477",3,15,"PE477_3",10,129,14.7286821705426
1,"Cruise_NorthSea_PE477_Algae_PE477_3_30m.fcs compensated","1","13",6,0.09,0.04,"PE477",3,30,"PE477_3",9,129,5.16795865633075
1,"Cruise_NorthSea_PE477_Algae_PE477_4_7m.fcs compensated","1","13",18,0.19,0.1,"PE477",4,7,"PE477_4",10,129,13.953488372093
1,"Cruise_NorthSea_PE477_Algae_PE477_4_15m.fcs compensated","1","13",14,0.41,0.07,"PE477",4,15,"PE477_4",10,129,10.8527131782946
1,"Cruise_NorthSea_PE477_Algae_PE477_4_30m.fcs compensated","1","13",8,0.36,0.06,"PE477",4,30,"PE477_4",10,129,6.2015503875969
1,"Cruise_NorthSea_PE477_Algae_PE477_5_7m.fcs compensated","1","13",30,0.06,0.02,"PE477",5,7,"PE477_5",10,129,23.2558139534884
1,"Cruise_NorthSea_PE477_Algae_PE477_5_15m.fcs compensated","1","13",35,0.07,0.02,"PE477",5,15,"PE477_5",10,129,27.1317829457364
1,"Cruise_NorthSea_PE477_Algae_PE477_5_30m.fcs compensated","1","13",7,0.04,0.01,"PE477",5,30,"PE477_5",10,129,5.42635658914729
1,"Cruise_NorthSea_PE477_Algae_PE477_6_7m.fcs compensated","1","13",5,0.03,0,"PE477",6,7,"PE477_6",10,129,3.87596899224806
1,"Cruise_NorthSea_PE477_Algae_PE477_6_15m.fcs compensated","1","13",6,0.03,0,"PE477",6,15,"PE477_6",10,129,4.65116279069767
1,"Cruise_NorthSea_PE477_Algae_PE477_6_30m.fcs compensated","1","13",9,0.14,0.02,"PE477",6,30,"PE477_6",10,129,6.97674418604651
1,"Cruise_NorthSea_PE477_Algae_PE477_7_7m_Bottle3.fcs compensated","1","13",12,0.03,0,"PE477",7,7,"PE477_7",10,129,9.30232558139535
1,"Cruise_NorthSea_PE477_Algae_PE477_7_7m_Bottle3.fcs compensated","1","13",12,0.03,0,"PE477",7,7,"PE477_7",10,129,9.30232558139535
1,"Cruise_NorthSea_PE477_Algae_PE477_7_15m.fcs compensated","1","13",16,0.04,0.01,"PE477",7,15,"PE477_7",10,129,12.4031007751938
1,"Cruise_NorthSea_PE477_Algae_PE477_7_30m.fcs compensated","1","13",8,0.03,0,"PE477",7,30,"PE477_7",10,129,6.2015503875969
1,"Cruise_NorthSea_PE486_Algae_PE486_1_7m.fcs compensated","1","13",0,0,0,"PE486",1,7,"PE486_1",10,107,0
1,"Cruise_NorthSea_PE486_Algae_PE486_1_15m.fcs compensated","1","13",0,0,0,"PE486",1,15,"PE486_1",10,107,0
1,"Cruise_NorthSea_PE486_Algae_PE486_1_30m.fcs compensated","1","13",0,0,0,"PE486",1,30,"PE486_1",10,107,0
1,"Cruise_NorthSea_PE486_Algae_PE486_2_7m.fcs compensated","1","13",0,0,0,"PE486",2,7,"PE486_2",10,107,0
1,"Cruise_NorthSea_PE486_Algae_PE486_2_7m.fcs compensated","1","13",0,0,0,"PE486",2,7,"PE486_2",10,107,0
1,"Cruise_NorthSea_PE486_Algae_PE486_2_15m.fcs compensated","1","13",0,0,0,"PE486",2,15,"PE486_2",10,107,0
1,"Cruise_NorthSea_PE486_Algae_PE486_2_30m.fcs compensated","1","13",2,0.06,0.03,"PE486",2,30,"PE486_2",10,107,1.86915887850467
1,"Cruise_NorthSea_PE486_Algae_PE486_3_7m.fcs compensated","1","13",0,0,0,"PE486",3,7,"PE486_3",10,107,0
1,"Cruise_NorthSea_PE486_Algae_PE486_3_15m.fcs compensated","1","13",0,0,0,"PE486",3,15,"PE486_3",10,107,0
1,"Cruise_NorthSea_PE486_Algae_PE486_4_7m.fcs compensated","1","13",5,0.04,0.03,"PE486",4,7,"PE486_4",10,107,4.67289719626168
1,"Cruise_NorthSea_PE486_Algae_PE486_4_15m.fcs compensated","1","13",10,0.08,0.06,"PE486",4,15,"PE486_4",10,107,9.34579439252336
1,"Cruise_NorthSea_PE486_Algae_PE486_4_30m.fcs compensated","1","13",4,0.08,0.06,"PE486",4,30,"PE486_4",10,107,3.73831775700935
1,"Cruise_NorthSea_PE486_Algae_PE486_5_7m.fcs compensated","1","13",2,0.05,0.03,"PE486",5,7,"PE486_5",10,107,1.86915887850467
1,"Cruise_NorthSea_PE486_Algae_PE486_5_15m.fcs compensated","1","13",3,0.08,0.04,"PE486",5,15,"PE486_5",10,107,2.80373831775701
1,"Cruise_NorthSea_PE486_Algae_PE486_6_7m.fcs compensated","1","13",2,0.02,0.02,"PE486",6,7,"PE486_6",10,107,1.86915887850467
1,"Cruise_NorthSea_PE486_Algae_PE486_6_7m.fcs compensated","1","13",2,0.02,0.02,"PE486",6,7,"PE486_6",10,107,1.86915887850467
1,"Cruise_NorthSea_PE486_Algae_PE486_6_7m.fcs compensated","1","13",2,0.02,0.02,"PE486",6,7,"PE486_6",10,107,1.86915887850467
1,"Cruise_NorthSea_PE486_Algae_PE486_6_15m.fcs compensated","1","13",0,0,0,"PE486",6,15,"PE486_6",10,107,0
1,"Cruise_NorthSea_PE486_Algae_PE486_7_7m.fcs compensated","1","13",0,0,0,"PE486",7,7,"PE486_7",10,107,0
1,"Cruise_NorthSea_PE486_Algae_PE486_7_15m.fcs compensated","1","13",1,0.01,0.01,"PE486",7,15,"PE486_7",10,107,0.934579439252336
1,"Cruise_NorthSea_PE486_Algae_PE486_7_30m.fcs compensated","1","13",2,0.02,0.01,"PE486",7,30,"PE486_7",10,107,1.86915887850467
1,"Cruise_NorthSea_PE486_Algae_PE486_8_7m.fcs compensated","1","13",2,0.01,0.01,"PE486",8,7,"PE486_8",10,107,1.86915887850467
1,"Cruise_NorthSea_PE486_Algae_PE486_8_15m.fcs compensated","1","13",2,0.02,0.01,"PE486",8,15,"PE486_8",10,107,1.86915887850467
1,"Cruise_NorthSea_PE486_Algae_PE486_8_30m.fcs compensated","1","13",1,0.02,0.01,"PE486",8,30,"PE486_8",10,107,0.934579439252336
1,"Cruise_NorthSea_PE477_Algae_PE477_1_7m.fcs compensated","1","3",19541,91.39,35.06,"PE477",1,7,"PE477_1",10,129,15148.0620155039
1,"Cruise_NorthSea_PE477_Algae_PE477_2_7m.fcs compensated","1","3",1711,41.96,3.77,"PE477",2,7,"PE477_2",10,129,1326.35658914729
1,"Cruise_NorthSea_PE477_Algae_PE477_2_15m.fcs compensated","1","3",1990,34.99,4.16,"PE477",2,15,"PE477_2",10,129,1542.63565891473
1,"Cruise_NorthSea_PE477_Algae_PE477_2_30m.fcs compensated","1","3",2016,26.95,4.04,"PE477",2,30,"PE477_2",10,129,1562.79069767442
1,"Cruise_NorthSea_PE477_Algae_PE477_3_7m.fcs compensated","1","3",10689,76.79,30.29,"PE477",3,7,"PE477_3",10,129,8286.04651162791
1,"Cruise_NorthSea_PE477_Algae_PE477_3_15m.fcs compensated","1","3",9623,77.6,30.88,"PE477",3,15,"PE477_3",10,129,7459.68992248062
1,"Cruise_NorthSea_PE477_Algae_PE477_3_30m.fcs compensated","1","3",3364,51.54,20.06,"PE477",3,30,"PE477_3",9,129,2897.50215331611
1,"Cruise_NorthSea_PE477_Algae_PE477_4_7m.fcs compensated","1","3",7131,76.91,38.56,"PE477",4,7,"PE477_4",10,129,5527.90697674419
1,"Cruise_NorthSea_PE477_Algae_PE477_4_15m.fcs compensated","1","3",1825,53.35,9.39,"PE477",4,15,"PE477_4",10,129,1414.72868217054
1,"Cruise_NorthSea_PE477_Algae_PE477_4_30m.fcs compensated","1","3",950,42.97,7,"PE477",4,30,"PE477_4",10,129,736.434108527132
1,"Cruise_NorthSea_PE477_Algae_PE477_5_7m.fcs compensated","1","3",45396,94.32,27.18,"PE477",5,7,"PE477_5",10,129,35190.6976744186
1,"Cruise_NorthSea_PE477_Algae_PE477_5_15m.fcs compensated","1","3",46859,94.24,27.88,"PE477",5,15,"PE477_5",10,129,36324.8062015504
1,"Cruise_NorthSea_PE477_Algae_PE477_5_30m.fcs compensated","1","3",13776,87.73,25.86,"PE477",5,30,"PE477_5",10,129,10679.0697674419
1,"Cruise_NorthSea_PE477_Algae_PE477_6_7m.fcs compensated","1","3",17868,92.37,14.56,"PE477",6,7,"PE477_6",10,129,13851.1627906977
1,"Cruise_NorthSea_PE477_Algae_PE477_6_15m.fcs compensated","1","3",18139,93.16,14.56,"PE477",6,15,"PE477_6",10,129,14061.2403100775
1,"Cruise_NorthSea_PE477_Algae_PE477_6_30m.fcs compensated","1","3",5180,78.33,14.22,"PE477",6,30,"PE477_6",10,129,4015.50387596899
1,"Cruise_NorthSea_PE477_Algae_PE477_7_7m_Bottle3.fcs compensated","1","3",38228,95.36,13.86,"PE477",7,7,"PE477_7",10,129,29634.1085271318
1,"Cruise_NorthSea_PE477_Algae_PE477_7_7m_Bottle3.fcs compensated","1","3",38228,95.36,13.86,"PE477",7,7,"PE477_7",10,129,29634.1085271318
1,"Cruise_NorthSea_PE477_Algae_PE477_7_15m.fcs compensated","1","3",35428,94.93,13.07,"PE477",7,15,"PE477_7",10,129,27463.5658914729
1,"Cruise_NorthSea_PE477_Algae_PE477_7_30m.fcs compensated","1","3",24967,95.38,11.4,"PE477",7,30,"PE477_7",10,129,19354.2635658915
1,"Cruise_NorthSea_PE486_Algae_PE486_1_7m.fcs compensated","1","3",4094,74.86,37.35,"PE486",1,7,"PE486_1",10,107,3826.16822429907
1,"Cruise_NorthSea_PE486_Algae_PE486_1_15m.fcs compensated","1","3",4306,63.36,32.61,"PE486",1,15,"PE486_1",10,107,4024.29906542056
1,"Cruise_NorthSea_PE486_Algae_PE486_1_30m.fcs compensated","1","3",3752,66.2,30.95,"PE486",1,30,"PE486_1",10,107,3506.54205607477
1,"Cruise_NorthSea_PE486_Algae_PE486_2_7m.fcs compensated","1","3",6388,82.59,58.27,"PE486",2,7,"PE486_2",10,107,5970.09345794392
1,"Cruise_NorthSea_PE486_Algae_PE486_2_7m.fcs compensated","1","3",6388,82.59,58.27,"PE486",2,7,"PE486_2",10,107,5970.09345794392
1,"Cruise_NorthSea_PE486_Algae_PE486_2_15m.fcs compensated","1","3",5587,86.1,56.23,"PE486",2,15,"PE486_2",10,107,5221.4953271028
1,"Cruise_NorthSea_PE486_Algae_PE486_2_30m.fcs compensated","1","3",2650,74.19,42.86,"PE486",2,30,"PE486_2",10,107,2476.63551401869
1,"Cruise_NorthSea_PE486_Algae_PE486_3_7m.fcs compensated","1","3",1314,51.13,14.97,"PE486",3,7,"PE486_3",10,107,1228.03738317757
1,"Cruise_NorthSea_PE486_Algae_PE486_3_15m.fcs compensated","1","3",1114,41.55,9.99,"PE486",3,15,"PE486_3",10,107,1041.1214953271
1,"Cruise_NorthSea_PE486_Algae_PE486_4_7m.fcs compensated","1","3",8740,70.52,56.39,"PE486",4,7,"PE486_4",10,107,8168.22429906542
